Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W/L%
Bruno Šundov,C,20,IND,11,120,20,41,0.488,0,4,0.0,20,37,0.541,0.488,3,5,0.6,4,19,23,2,2,4,3,21,43,11.0,0.498,0.098,0.122,3.9,17.4,10.9,3.1,0.9,2.4,6.5,18.0,0.1,0.1,0.2,0.079,-4.0,-0.3,-4.3,-0.1,0,0.0,OOR,2001,0.5
Bob Sura,SG,27,GSW,53,1684,202,518,0.39,47,172,0.273,155,346,0.448,0.435,135,189,0.714,54,173,227,242,54,8,160,127,586,11.2,0.487,0.332,0.365,3.1,11.9,7.1,23.1,1.6,0.3,21.0,19.1,-0.3,0.4,0.1,0.003,-2.0,-1.3,-3.3,-0.6,0,0.0,OOR,2001,0.207
Stromile Swift,PF,21,VAN,80,1312,153,339,0.451,0,4,0.0,153,335,0.457,0.451,85,141,0.603,109,175,284,28,62,82,64,160,391,13.1,0.487,0.012,0.416,9.6,15.1,12.4,3.5,2.5,4.3,13.8,16.2,0.2,1.6,1.9,0.069,-2.9,0.9,-2.0,0.0,0,0.0,OOR,2001,0.28
Wally Szczerbiak,SF,23,MIN,82,2856,469,920,0.51,26,77,0.338,443,843,0.526,0.524,181,208,0.87,133,314,447,260,59,33,138,226,1145,15.8,0.566,0.084,0.226,5.3,12.7,8.9,14.5,1.1,0.8,12.0,18.2,5.7,1.7,7.4,0.125,1.2,-0.8,0.4,1.7,0,0.0,OOR,2001,0.573
Žan Tabak,C,30,IND,55,777,98,186,0.527,0,0,0.0,98,186,0.527,0.527,20,47,0.426,65,148,213,33,10,30,57,125,216,10.5,0.523,0.0,0.253,9.8,20.9,15.5,7.3,0.7,2.8,21.6,15.8,-0.1,1.0,0.9,0.056,-4.2,0.0,-4.2,-0.4,0,0.0,OOR,2001,0.5
Dragan Tarlać,C,27,CHI,43,598,39,99,0.394,0,0,0.0,39,99,0.394,0.394,25,33,0.758,37,85,122,31,7,19,38,95,103,5.6,0.454,0.0,0.333,7.1,17.5,12.1,8.4,0.6,2.4,25.1,11.8,-0.4,0.2,-0.2,-0.016,-6.2,-1.1,-7.3,-0.8,0,0.0,OOR,2001,0.183
Maurice Taylor,SF,24,HOU,69,1972,390,797,0.489,0,4,0.0,390,793,0.492,0.489,119,162,0.735,109,269,378,104,28,38,125,208,899,14.9,0.518,0.005,0.203,6.6,15.4,11.1,9.7,0.8,1.3,12.6,23.2,1.8,1.4,3.2,0.077,-0.9,-1.0,-1.9,0.0,0,0.0,OOR,2001,0.549
Jason Terry,SG,23,ATL,82,3089,596,1367,0.436,124,314,0.395,472,1053,0.448,0.481,303,358,0.846,42,227,269,403,104,12,239,204,1619,17.3,0.531,0.23,0.262,1.5,8.2,4.9,24.3,1.8,0.3,13.6,25.5,4.9,1.6,6.5,0.1,2.3,-1.0,1.3,2.6,0,0.0,OOR,2001,0.305
Jamel Thomas,SF,27,NJN,5,56,6,19,0.316,1,3,0.333,5,16,0.313,0.342,0,0,0.0,4,5,9,0,3,0,6,6,13,0.8,0.342,0.158,0.0,8.0,10.6,9.2,0.0,2.8,0.0,24.0,20.2,-0.2,0.0,-0.2,-0.171,-7.7,-2.1,-9.8,-0.1,0,0.0,OOR,2001,0.317
Kenny Thomas,PF,23,HOU,74,1820,206,465,0.443,25,92,0.272,181,373,0.485,0.47,91,126,0.722,122,295,417,77,40,43,116,178,528,11.2,0.507,0.198,0.271,8.0,18.3,13.3,6.7,1.2,1.6,18.2,16.1,0.5,1.7,2.2,0.058,-2.0,-0.3,-2.3,-0.1,0,0.0,OOR,2001,0.549
Kurt Thomas,PF,28,NYK,77,2125,314,614,0.511,1,3,0.333,313,611,0.512,0.512,171,210,0.814,172,343,515,63,61,69,99,287,800,16.9,0.566,0.005,0.342,10.1,18.9,14.6,5.4,1.6,2.6,12.3,18.5,4.1,4.1,8.2,0.185,-0.3,1.4,1.2,1.7,0,0.0,OOR,2001,0.585
Tim Thomas,PF,23,MIL,76,2086,326,758,0.43,107,260,0.412,219,498,0.44,0.501,195,253,0.771,79,234,313,138,78,45,114,194,954,16.4,0.549,0.343,0.334,4.3,12.6,8.5,10.5,1.9,1.6,11.6,21.3,3.7,1.7,5.5,0.126,1.8,-0.3,1.5,1.8,0,0.0,OOR,2001,0.634
Otis Thorpe,PF,38,CHH,49,647,59,131,0.45,0,0,0.0,59,131,0.45,0.45,20,24,0.833,50,95,145,29,12,7,32,108,138,7.6,0.487,0.0,0.183,8.9,16.7,12.8,7.3,1.0,0.8,18.4,12.4,0.1,0.8,1.0,0.071,-5.0,0.0,-5.0,-0.5,0,0.0,OOR,2001,0.561
Robert Traylor,C,23,CLE,70,1212,161,324,0.497,0,2,0.0,161,322,0.5,0.497,80,141,0.567,124,176,300,63,49,76,98,204,402,14.1,0.521,0.006,0.435,11.9,16.8,14.3,8.7,2.1,4.6,20.2,18.0,0.3,1.5,1.9,0.074,-2.6,1.1,-1.6,0.1,0,0.0,OOR,2001,0.366
Gary Trent,PF,26,DAL,33,319,57,130,0.438,0,1,0.0,57,129,0.442,0.438,19,36,0.528,39,53,92,10,13,8,22,52,133,13.8,0.456,0.008,0.277,14.0,18.1,16.1,5.2,2.1,1.8,13.1,23.9,-0.1,0.5,0.4,0.057,-3.2,-1.2,-4.3,-0.2,0,0.0,OOR,2001,0.646
Jake Tsakalidis,C,21,PHO,57,947,101,215,0.47,0,0,0.0,101,215,0.47,0.47,54,91,0.593,83,159,242,19,10,55,66,137,256,9.6,0.502,0.0,0.423,9.8,19.4,14.5,3.2,0.5,4.2,20.6,15.1,-0.3,1.6,1.3,0.067,-4.7,0.8,-4.0,-0.5,0,0.0,OOR,2001,0.622
Hedo Türkoğlu,SF,21,SAC,74,1245,138,335,0.412,28,86,0.326,110,249,0.442,0.454,87,112,0.777,49,161,210,69,52,24,55,139,391,11.7,0.509,0.257,0.334,4.4,13.6,9.1,8.3,2.1,1.3,12.5,15.6,1.0,1.8,2.8,0.106,-2.0,1.1,-0.9,0.4,0,0.0,OOR,2001,0.671
Nick Van Exel,PG,29,DEN,71,2688,460,1112,0.414,135,358,0.377,325,754,0.431,0.474,204,249,0.819,44,197,241,600,61,18,165,109,1259,18.5,0.515,0.322,0.224,1.8,8.1,4.9,38.4,1.2,0.5,11.9,23.0,6.1,0.3,6.4,0.114,4.0,-2.0,1.9,2.7,0,0.0,OOR,2001,0.488
Keith Van Horn,SF,25,NJN,49,1733,308,708,0.435,65,170,0.382,243,538,0.452,0.481,150,186,0.806,78,269,347,82,40,20,103,150,831,15.5,0.526,0.24,0.263,5.0,18.3,11.5,9.0,1.2,0.9,11.5,23.4,1.7,1.2,2.8,0.079,0.8,-1.9,-1.1,0.4,0,0.0,OOR,2001,0.317
David Vanterpool,PG,27,WAS,22,411,46,110,0.418,0,6,0.0,46,104,0.442,0.418,30,50,0.6,15,22,37,66,23,3,37,44,122,10.9,0.462,0.055,0.455,4.2,6.4,5.3,26.4,2.9,0.5,21.9,18.3,-0.2,0.2,0.0,0.0,-2.7,-0.9,-3.7,-0.2,0,0.0,OOR,2001,0.232
Jacque Vaughn,PG,25,UTA,82,1620,170,393,0.433,30,78,0.385,140,315,0.444,0.471,128,164,0.78,18,132,150,323,48,3,129,145,498,12.8,0.535,0.198,0.417,1.4,9.9,5.7,31.0,1.6,0.2,21.7,16.9,1.8,1.1,3.0,0.088,-0.2,-0.7,-1.0,0.4,0,0.0,OOR,2001,0.646
Loy Vaught,PF,32,DAL,51,549,80,169,0.473,0,0,0.0,80,169,0.473,0.473,8,10,0.8,51,122,173,23,21,7,26,74,168,13.3,0.484,0.0,0.059,10.7,24.8,17.8,6.8,2.0,0.9,13.0,16.4,0.3,0.8,1.0,0.091,-1.5,-0.4,-1.9,0.0,0,0.0,OOR,2001,0.646
Jake Voskuhl,C,23,CHI,16,143,11,25,0.44,0,0,0.0,11,25,0.44,0.44,8,14,0.571,12,22,34,5,5,6,12,38,30,5.8,0.481,0.0,0.56,9.6,19.0,14.1,5.7,1.9,3.1,27.8,14.0,-0.2,0.1,0.0,-0.007,-8.7,-1.2,-9.9,-0.3,0,0.0,OOR,2001,0.183
Antoine Walker,PF,24,BOS,81,3396,711,1720,0.413,221,603,0.367,490,1117,0.439,0.478,249,348,0.716,151,568,719,445,138,49,301,251,1892,18.9,0.505,0.351,0.202,5.0,20.4,12.3,26.8,2.1,1.1,13.8,29.1,2.7,3.8,6.6,0.093,3.5,-0.5,3.0,4.3,0,0.0,OOR,2001,0.439
Samaki Walker,PF,24,SAS,61,963,121,252,0.48,1,3,0.333,120,249,0.482,0.482,78,124,0.629,67,176,243,29,10,41,68,103,321,12.2,0.524,0.012,0.492,8.3,19.7,14.3,5.0,0.6,2.9,18.2,18.3,0.2,1.7,1.9,0.093,-2.9,0.3,-2.6,-0.1,0,0.0,OOR,2001,0.707
Ben Wallace,C,26,DET,80,2760,215,439,0.49,1,4,0.25,214,435,0.492,0.491,80,238,0.336,303,749,1052,123,107,186,117,192,511,14.8,0.47,0.009,0.542,11.5,29.6,20.4,6.8,2.0,4.8,17.7,10.4,1.0,6.0,7.0,0.121,-0.6,2.5,1.9,2.7,0,0.0,OOR,2001,0.39
John Wallace,SF,26,DET,40,527,100,236,0.424,2,15,0.133,98,221,0.443,0.428,35,45,0.778,25,58,83,23,13,16,36,72,237,11.2,0.463,0.064,0.191,5.0,12.0,8.4,8.0,1.3,2.1,12.3,24.0,-0.3,0.6,0.3,0.027,-3.2,-0.4,-3.6,-0.2,0,0.0,OOR,2001,0.39
Rasheed Wallace,PF,26,POR,77,2940,590,1178,0.501,52,162,0.321,538,1016,0.53,0.523,245,320,0.766,147,455,602,212,90,135,158,206,1477,20.9,0.56,0.138,0.272,6.2,17.9,12.2,12.9,1.6,3.4,10.7,23.4,6.8,4.2,11.0,0.18,3.3,1.1,4.4,4.8,0,0.0,OOR,2001,0.61
Charlie Ward,PG,30,NYK,61,1492,155,373,0.416,67,175,0.383,88,198,0.444,0.505,56,70,0.8,32,127,159,273,70,10,112,132,433,14.5,0.536,0.469,0.188,2.7,10.0,6.4,31.1,2.6,0.5,21.7,16.9,1.5,2.4,3.9,0.127,0.6,1.5,2.1,1.5,0,0.0,OOR,2001,0.585
Clarence Weatherspoon,PF,30,CLE,82,2774,347,692,0.501,0,0,0.0,347,692,0.501,0.501,230,291,0.79,223,573,796,103,85,105,112,171,924,17.4,0.563,0.0,0.421,9.3,23.9,16.6,6.2,1.6,2.8,12.0,15.2,5.2,3.4,8.6,0.148,1.3,0.2,1.4,2.4,0,0.0,OOR,2001,0.366
Chris Webber,PF,27,SAC,70,2836,786,1635,0.481,2,28,0.071,784,1607,0.488,0.481,324,461,0.703,179,598,777,294,93,118,195,226,1898,24.7,0.516,0.017,0.282,7.0,22.1,14.8,20.6,1.7,2.8,9.6,31.6,5.8,5.2,11.0,0.186,4.0,1.4,5.5,5.3,5,0.42,Candidate,2001,0.671
Bonzi Wells,SF,24,POR,75,1995,387,726,0.533,17,50,0.34,370,676,0.547,0.545,159,240,0.663,120,247,367,208,94,20,169,203,950,18.8,0.571,0.069,0.331,7.4,14.3,11.0,18.4,2.5,0.7,16.9,23.3,3.4,2.6,5.9,0.143,1.5,0.7,2.3,2.1,0,0.0,OOR,2001,0.61
David Wesley,SG,30,CHH,82,3106,523,1239,0.422,97,258,0.376,426,981,0.434,0.461,271,339,0.799,64,160,224,361,128,16,171,220,1414,15.3,0.509,0.208,0.274,2.4,5.9,4.1,21.7,2.2,0.4,11.0,23.1,4.2,3.4,7.6,0.117,0.4,0.0,0.4,1.9,0,0.0,OOR,2001,0.561
Doug West,SG,33,VAN,15,171,11,38,0.289,0,2,0.0,11,36,0.306,0.289,6,7,0.857,4,11,15,14,3,4,4,21,28,4.2,0.341,0.053,0.184,2.7,7.3,5.0,12.4,0.9,1.6,8.9,12.0,-0.1,0.0,-0.1,-0.028,-5.1,0.2,-4.8,-0.1,0,0.0,OOR,2001,0.28
Jahidi White,C,24,WAS,68,1609,203,408,0.498,0,1,0.0,203,407,0.499,0.498,177,312,0.567,178,343,521,20,32,111,136,211,583,14.7,0.535,0.002,0.765,12.7,25.4,18.9,2.1,1.0,4.9,20.0,18.9,0.5,1.6,2.1,0.061,-2.4,-0.9,-3.3,-0.5,0,0.0,OOR,2001,0.232
Chris Whitney,PG,29,WAS,59,1532,182,470,0.387,93,248,0.375,89,222,0.401,0.486,101,113,0.894,12,94,106,248,55,3,103,150,558,13.2,0.537,0.528,0.24,0.9,7.3,4.0,26.9,1.9,0.1,16.5,18.1,2.1,0.2,2.3,0.072,0.4,-1.5,-1.1,0.4,0,0.0,OOR,2001,0.232
Aaron Williams,PF,29,NJN,82,2336,297,650,0.457,0,2,0.0,297,648,0.458,0.457,244,310,0.787,211,379,590,88,59,113,132,319,838,15.1,0.533,0.003,0.477,10.1,19.2,14.5,6.5,1.3,3.6,14.4,17.8,2.9,2.3,5.2,0.107,-1.3,-0.3,-1.6,0.2,0,0.0,OOR,2001,0.317
Alvin Williams,SG,26,TOR,82,2394,330,767,0.43,33,108,0.306,297,659,0.451,0.452,109,145,0.752,50,162,212,407,123,26,103,171,802,15.2,0.483,0.141,0.189,2.3,7.8,5.0,27.2,2.7,0.8,11.0,17.4,3.3,2.1,5.4,0.109,-0.1,0.9,0.8,1.7,0,0.0,OOR,2001,0.573
Eric Williams,SF,28,BOS,81,1745,162,448,0.362,46,139,0.331,116,309,0.375,0.413,165,231,0.714,64,143,207,112,64,13,76,179,535,10.0,0.487,0.31,0.516,4.1,10.0,6.9,10.6,1.9,0.6,12.1,16.3,1.0,1.2,2.2,0.06,-2.3,-0.6,-2.9,-0.4,0,0.0,OOR,2001,0.439
Jason Williams,PG,25,SAC,77,2290,281,690,0.407,98,311,0.315,183,379,0.483,0.478,60,76,0.789,19,166,185,416,94,9,160,114,720,12.8,0.498,0.451,0.11,0.9,7.6,4.4,27.6,2.1,0.3,18.1,17.0,1.3,2.4,3.8,0.079,-0.4,-0.2,-0.6,0.8,0,0.0,OOR,2001,0.671
Jerome Williams,PF,27,DET,59,1182,136,294,0.463,0,3,0.0,136,291,0.467,0.463,100,135,0.741,133,249,382,45,57,20,63,124,372,15.7,0.526,0.01,0.459,12.0,23.4,17.5,6.1,2.5,1.2,15.1,15.4,1.5,2.0,3.5,0.141,-0.7,0.5,-0.2,0.6,0,0.0,OOR,2001,0.39
Monty Williams,SF,29,ORL,82,1211,162,364,0.445,1,13,0.077,161,351,0.459,0.446,85,133,0.639,86,157,243,79,29,16,85,136,410,11.0,0.485,0.036,0.365,7.7,14.7,11.1,10.5,1.2,1.0,16.7,18.5,0.1,1.2,1.3,0.051,-2.8,-0.9,-3.6,-0.5,0,0.0,OOR,2001,0.524
Scott Williams,C,32,MIL,66,1272,171,361,0.474,1,4,0.25,170,357,0.476,0.475,60,70,0.857,97,267,364,35,48,32,41,178,403,14.2,0.514,0.011,0.194,8.7,23.6,16.2,4.2,2.0,1.8,9.5,15.4,1.7,1.7,3.4,0.128,-1.7,-0.2,-1.9,0.0,0,0.0,OOR,2001,0.634
Shammond Williams,PG,25,SEA,69,1238,161,368,0.438,61,133,0.459,100,235,0.426,0.52,84,96,0.875,34,98,132,190,31,4,82,83,467,15.4,0.569,0.361,0.261,3.2,9.0,6.1,24.2,1.3,0.2,16.7,17.9,2.6,0.3,2.9,0.112,2.0,-1.2,0.8,0.9,0,0.0,OOR,2001,0.537
Walt Williams,SF,30,HOU,72,1583,202,513,0.394,98,248,0.395,104,265,0.392,0.489,97,126,0.77,31,214,245,97,30,28,73,153,599,12.6,0.527,0.483,0.246,2.3,15.3,9.0,10.0,1.0,1.2,11.4,18.7,1.8,1.2,3.0,0.09,0.4,-0.4,-0.1,0.8,0,0.0,OOR,2001,0.549
Corliss Williamson,SF,27,TOR,69,1686,325,647,0.502,0,2,0.0,325,645,0.504,0.502,151,237,0.637,110,211,321,61,50,21,110,185,801,15.1,0.533,0.003,0.366,7.0,14.0,10.4,6.5,1.5,0.9,12.8,22.5,1.6,1.6,3.2,0.092,-0.9,-0.3,-1.1,0.4,0,0.0,OOR,2001,0.573
Kevin Willis,C,38,DEN,78,1830,304,690,0.441,1,6,0.167,303,684,0.443,0.441,113,147,0.769,177,355,532,50,57,52,87,216,722,14.6,0.478,0.009,0.213,10.5,21.8,16.0,4.6,1.6,2.0,10.3,20.5,1.1,2.0,3.1,0.081,-1.8,-1.0,-2.8,-0.4,0,0.0,OOR,2001,0.488
David Wingate,SG,37,SEA,1,9,3,3,1.0,0,0,0.0,3,3,1.0,1.0,0,0,0.0,0,0,0,2,0,0,0,1,6,35.8,1.0,0.0,0.0,0.0,0.0,0.0,51.5,0.0,0.0,0.0,15.0,0.1,0.0,0.1,0.448,10.7,4.6,15.3,0.0,0,0.0,OOR,2001,0.537
Rubén Wolkowyski,PF,27,SEA,34,305,25,79,0.316,0,2,0.0,25,77,0.325,0.316,25,34,0.735,12,34,46,3,6,18,12,38,75,6.4,0.399,0.025,0.43,4.5,12.7,8.7,1.4,1.0,4.3,11.3,15.7,-0.3,0.2,-0.1,-0.012,-5.3,-0.6,-5.9,-0.3,0,0.0,OOR,2001,0.537
Metta World Peace,SF,21,CHI,76,2363,327,815,0.401,43,148,0.291,284,667,0.426,0.428,210,280,0.75,59,235,294,228,152,45,159,254,907,13.6,0.483,0.182,0.344,2.9,12.3,7.4,17.6,3.5,1.4,14.5,21.6,-0.1,2.0,1.9,0.039,-1.9,0.5,-1.3,0.4,0,0.0,OOR,2001,0.183
Lorenzen Wright,C,25,ATL,71,1988,363,811,0.448,0,2,0.0,363,809,0.449,0.448,155,216,0.718,180,355,535,87,42,63,125,232,881,15.7,0.486,0.002,0.266,10.0,20.0,15.0,8.0,1.1,2.3,12.1,23.2,1.1,2.0,3.2,0.077,-1.0,-0.8,-1.8,0.1,0,0.0,OOR,2001,0.305
Wang Zhizhi,C,23,DAL,5,38,8,19,0.421,0,2,0.0,8,17,0.471,0.421,8,10,0.8,1,6,7,0,0,0,1,8,24,14.9,0.513,0.105,0.526,3.0,17.2,10.3,0.0,0.0,0.0,4.1,29.2,0.1,0.0,0.1,0.122,-4.6,-4.2,-8.8,-0.1,0,0.0,OOR,2001,0.646
